web-scraper-order,ImageFilename,Image_DownloadURL,ProjectTitle,ProjectAuthors,PublicationDate
1605905076-4987,000_1982.09_PerformanceAtoZ_A.jpg,https://archive.org/download/198209PerformanceAtoZA/000_1982.09_PerformanceAtoZ_A.jpg,1982.09_Performance A to Z - A: Arlene Schloss,Arlene Schloss,9/18/1982
1605905076-4989,001_1982.09_PerformanceAtoZ_A.jpg,https://archive.org/download/198209PerformanceAtoZA/001_1982.09_PerformanceAtoZ_A.jpg,1982.09_Performance A to Z - A: Arlene Schloss,Arlene Schloss,9/18/1982
1605905076-4991,002_1982.09_PerformanceAtoZ_A.jpg,https://archive.org/download/198209PerformanceAtoZA/002_1982.09_PerformanceAtoZ_A.jpg,1982.09_Performance A to Z - A: Arlene Schloss,Arlene Schloss,9/18/1982
1605905076-4993,003_1982.09_PerformanceAtoZ_A.jpg,https://archive.org/download/198209PerformanceAtoZA/003_1982.09_PerformanceAtoZ_A.jpg,1982.09_Performance A to Z - A: Arlene Schloss,Arlene Schloss,9/18/1982
1605905076-4995,004_1982.09_PerformanceAtoZ_A (1).jpg,https://archive.org/download/198209PerformanceAtoZA/004_1982.09_PerformanceAtoZ_A.jpg,1982.09_Performance A to Z - A: Arlene Schloss,Arlene Schloss,9/18/1982
1605905076-4997,005_1982.09_PerformanceAtoZ_A.jpg,https://archive.org/download/198209PerformanceAtoZA/005_1982.09_PerformanceAtoZ_A.jpg,1982.09_Performance A to Z - A: Arlene Schloss,Arlene Schloss,9/18/1982
1605904660-3907,B01_1982_PerformanceAtoZ.jpg,https://archive.org/download/198209PerformanceAtoZB/B01_1982_PerformanceAtoZ.jpg,1982.09 Performance A to Z - B: Billy Bell,Billy Bell,9/19/1982
1605904965-4692,C01_1982_PerformanceAtoZ_C.jpg,https://archive.org/download/198209PerformanceAtoZC/C01_1982_PerformanceAtoZ_C.jpg,1982.09_Performance A to Z - C: Kwok Mang Ho,Kwok Mang Ho,9/20/1982
1605904965-4694,C02_1982_PerformanceAtoZ_C.jpg,https://archive.org/download/198209PerformanceAtoZC/C02_1982_PerformanceAtoZ_C.jpg,1982.09_Performance A to Z - C: Kwok Mang Ho,Kwok Mang Ho,9/20/1982
1605904965-4696,C03_1982_PerformanceAtoZ_C.jpg,https://archive.org/download/198209PerformanceAtoZC/C03_1982_PerformanceAtoZ_C.jpg,1982.09_Performance A to Z - C: Kwok Mang Ho,Kwok Mang Ho,9/20/1982
1605904651-3893,D01_1982_PerformanceAtoZ_D.jpg,https://archive.org/download/198209PerformanceAtoZD/D01_1982_PerformanceAtoZ_D.jpg,1982.09 Performance A to Z - D: Ilona Granet,Ilona Granet,9/21/1982
1605904810-4265,E01_1982_PerformanceAtoZ_E.jpg,https://archive.org/download/198209PerformanceAtoZE/E01_1982_PerformanceAtoZ_E.jpg,1982.09 Performance A to Z - E: Tzvia Stein,Tzvia Stein,9/22/1982
1605904810-4267,E02_1982_PerformanceAtoZ_E.jpg,https://archive.org/download/198209PerformanceAtoZE/E02_1982_PerformanceAtoZ_E.jpg,1982.09 Performance A to Z - E: Tzvia Stein,Tzvia Stein,9/22/1982
1605904810-4269,E03_1982_PerformanceAtoZ_E.jpg,https://archive.org/download/198209PerformanceAtoZE/E03_1982_PerformanceAtoZ_E.jpg,1982.09 Performance A to Z - E: Tzvia Stein,Tzvia Stein,9/22/1982
1605904810-4271,E04_1982_PerformanceAtoZ_E (1).jpg,https://archive.org/download/198209PerformanceAtoZE/E04_1982_PerformanceAtoZ_E.jpg,1982.09 Performance A to Z - E: Tzvia Stein,Tzvia Stein,9/22/1982
1605904810-4273,E05_1982_PerformanceAtoZ_E.jpg,https://archive.org/download/198209PerformanceAtoZE/E05_1982_PerformanceAtoZ_E.jpg,1982.09 Performance A to Z - E: Tzvia Stein,Tzvia Stein,9/22/1982
1605904810-4275,E06_1982_PerformanceAtoZ_E (1).jpg,https://archive.org/download/198209PerformanceAtoZE/E06_1982_PerformanceAtoZ_E.jpg,1982.09 Performance A to Z - E: Tzvia Stein,Tzvia Stein,9/22/1982
1605904810-4277,E07_1982_PerformanceAtoZ_E.jpg,https://archive.org/download/198209PerformanceAtoZE/E07_1982_PerformanceAtoZ_E.jpg,1982.09 Performance A to Z - E: Tzvia Stein,Tzvia Stein,9/22/1982
1605904567-3735,F01_1982_PerformanceAtoZ_F (1).jpg,https://archive.org/download/198209PerformanceAtoZF/F01_1982_PerformanceAtoZ_F.jpg,1982.09 Performance A to Z - F: Angela Hans,Angela Hans,9/23/1982
1605904577-3755,G01_1982_PerformanceAtoZ_G (1).jpg,https://archive.org/download/198209PerformanceAtoZG/G01_1982_PerformanceAtoZ_G.jpg,1982.09 Performance A to Z - G: Barbara Held,Barbara Held,9/24/1982
1605904577-3757,G02_1982_PerformanceAtoZ_G.jpg,https://archive.org/download/198209PerformanceAtoZG/G02_1982_PerformanceAtoZ_G.jpg,1982.09 Performance A to Z - G: Barbara Held,Barbara Held,9/24/1982
1605904827-4320,H01_1982_PerformanceAtoZ_H (1).jpg,https://archive.org/download/198209PerformanceAtoZH/H01_1982_PerformanceAtoZ_H.jpg,1982.09 Performance A to Z - H: Des Refuses,Des Refuses,9/25/1982
1605904827-4322,H02_1982_PerformanceAtoZ_H.jpg,https://archive.org/download/198209PerformanceAtoZH/H02_1982_PerformanceAtoZ_H.jpg,1982.09 Performance A to Z - H: Des Refuses,Des Refuses,9/25/1982
1605904697-3991,I01_1982_PerformanceAtoZ_I.jpg,https://archive.org/download/198209PerformanceAtoZI/I01_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904697-3993,I02_1982_PerformanceAtoZ_I.jpg,https://archive.org/download/198209PerformanceAtoZI/I02_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904697-3995,I03_1982_PerformanceAtoZ_I (1).jpg,https://archive.org/download/198209PerformanceAtoZI/I03_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904697-3997,I04_1982_PerformanceAtoZ_I.jpg,https://archive.org/download/198209PerformanceAtoZI/I04_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904697-3999,I05_1982_PerformanceAtoZ_I.jpg,https://archive.org/download/198209PerformanceAtoZI/I05_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904697-4001,I06_1982_PerformanceAtoZ_I.jpg,https://archive.org/download/198209PerformanceAtoZI/I06_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904697-4003,I07_1982_PerformanceAtoZ_I.jpg,https://archive.org/download/198209PerformanceAtoZI/I07_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904697-4005,I08_1982_PerformanceAtoZ_I.jpg,https://archive.org/download/198209PerformanceAtoZI/I08_1982_PerformanceAtoZ_I.jpg,1982.09 Performance A to Z - I: Teching Hsieh,Teching Hsieh,9/26/1982
1605904445-3449,J01_1982_PerformanceAtoZ_J.jpg,https://archive.org/download/198209PerformanceAtoZJ/J01_1982_PerformanceAtoZ_J.jpg,1982.09 Performance A to Z - J: Phoebe Legere,Phoebe Legere,9/27/1982
1605904505-3605,K01_1982_PerformanceAtoZ_K.jpg,https://archive.org/download/198209PerformanceAtoZK/K01_1982_PerformanceAtoZ_K.jpg,1982.09 Performance A to Z - K: R & V Gerlovin,R & V Gerlovin,9/28/1982
1605904505-3607,K02_1982_PerformanceAtoZ_K.jpg,https://archive.org/download/198209PerformanceAtoZK/K02_1982_PerformanceAtoZ_K.jpg,1982.09 Performance A to Z - K: R & V Gerlovin,R & V Gerlovin,9/28/1982
1605904505-3609,K03_1982_PerformanceAtoZ_K.jpg,https://archive.org/download/198209PerformanceAtoZK/K03_1982_PerformanceAtoZ_K.jpg,1982.09 Performance A to Z - K: R & V Gerlovin,R & V Gerlovin,9/28/1982
1605904557-3708,L01_1982_PerformanceAtoZ_L.jpg,https://archive.org/download/198209PerformanceAtoZL/L01_1982_PerformanceAtoZ_L.jpg,1982.09 Performance A to Z - L: We-Lo,We-Lo,9/29/1982
1605904557-3710,L02_1982_PerformanceAtoZ_L.jpg,https://archive.org/download/198209PerformanceAtoZL/L02_1982_PerformanceAtoZ_L.jpg,1982.09 Performance A to Z - L: We-Lo,We-Lo,9/29/1982
1605904398-3349,M01_1982_PerformanceAtoZ_M.jpg,https://archive.org/download/198209PerformanceAtoZM/M01_1982_PerformanceAtoZ_M.jpg,1982.09 Performance A to Z - M: Hugh Levick,Hugh Levick,9/30/1982
1605904901-4489,N01_1982_PerformanceAtoZ_N.jpg,https://archive.org/download/198209PerformanceAtoZN/N01_1982_PerformanceAtoZ_N.jpg,1982.09 Performance A to Z - N: Sandra McKee,Sandra McKee,10/1/1982
1605904450-3456,O01_1982_PerformanceAtoZ_O.jpg,https://archive.org/download/198209PerformanceAtoZO/O01_1982_PerformanceAtoZ_O.jpg,1982.09 Performance A to Z - O: Dragan Ilic,Dragan Ilic,10/2/1982
1605904450-3458,O02_1982_PerformanceAtoZ_O.jpg,https://archive.org/download/198209PerformanceAtoZO/O02_1982_PerformanceAtoZ_O.jpg,1982.09 Performance A to Z - O: Dragan Ilic,Dragan Ilic,10/2/1982
1605904450-3460,O03_1982_PerformanceAtoZ_O.jpg,https://archive.org/download/198209PerformanceAtoZO/O03_1982_PerformanceAtoZ_O.jpg,1982.09 Performance A to Z - O: Dragan Ilic,Dragan Ilic,10/2/1982
1605904450-3462,O04_1982_PerformanceAtoZ_O.jpg,https://archive.org/download/198209PerformanceAtoZO/O04_1982_PerformanceAtoZ_O.jpg,1982.09 Performance A to Z - O: Dragan Ilic,Dragan Ilic,10/2/1982
1605904450-3464,O05_1982_PerformanceAtoZ_O.jpg,https://archive.org/download/198209PerformanceAtoZO/O05_1982_PerformanceAtoZ_O.jpg,1982.09 Performance A to Z - O: Dragan Ilic,Dragan Ilic,10/2/1982
1605904450-3466,O06_1982_PerformanceAtoZ_O.jpg,https://archive.org/download/198209PerformanceAtoZO/O06_1982_PerformanceAtoZ_O.jpg,1982.09 Performance A to Z - O: Dragan Ilic,Dragan Ilic,10/2/1982
1605905000-4800,P01_1982_PerformanceAtoZ_P.jpg,https://archive.org/download/198209PerformanceAtoZP/P01_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605905000-4802,P02_1982_PerformanceAtoZ_P.jpg,https://archive.org/download/198209PerformanceAtoZP/P02_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605905000-4804,P03_1982_PerformanceAtoZ_P.jpg,https://archive.org/download/198209PerformanceAtoZP/P03_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605905000-4806,P04_1982_PerformanceAtoZ_P.jpg,https://archive.org/download/198209PerformanceAtoZP/P04_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605905000-4808,P05_1982_PerformanceAtoZ_P.jpg,https://archive.org/download/198209PerformanceAtoZP/P05_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605905000-4810,P06_1982_PerformanceAtoZ_P.jpg,https://archive.org/download/198209PerformanceAtoZP/P06_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605905000-4812,P07_1982_PerformanceAtoZ_P.jpg,https://archive.org/download/198209PerformanceAtoZP/P07_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605905000-4814,P08_1982_PerformanceAtoZ_P (1).jpg,https://archive.org/download/198209PerformanceAtoZP/P08_1982_PerformanceAtoZ_P.jpg,1982.09 Performance A to Z - P: Yoshiko Chuma,Yoshiko Chuma,10/3/1982
1605904586-3775,Q01_1982_PerformanceAtoZ_Q.jpg,https://archive.org/download/198209PerformanceAtoZQ/Q01_1982_PerformanceAtoZ_Q.jpg,1982.09 Performance A to Z - Q: Richard Hambleton,Richard Hambleton,10/4/1982
1605904347-3226,R01_1982_PerformanceAtoZ_R.jpg,https://archive.org/download/198209PerformanceAtoZR/R01_1982_PerformanceAtoZ_R.jpg,1982.09 Performance A to Z - R: Ken Friedman,Ken Friedman,10/5/1982
1605904347-3228,R02_1982_PerformanceAtoZ_R.jpg,https://archive.org/download/198209PerformanceAtoZR/R02_1982_PerformanceAtoZ_R.jpg,1982.09 Performance A to Z - R: Ken Friedman,Ken Friedman,10/5/1982
1605904347-3230,R03_1982_PerformanceAtoZ_R.jpg,https://archive.org/download/198209PerformanceAtoZR/R03_1982_PerformanceAtoZ_R.jpg,1982.09 Performance A to Z - R: Ken Friedman,Ken Friedman,10/5/1982
1605904553-3699,S01_1982_PerformanceAtoZ_S.jpg,https://archive.org/download/198209PerformanceAtoZS/S01_1982_PerformanceAtoZ_S.jpg,1982.09 Performance A to Z - S: Aigars Kildiss,Aigars Kildiss,10/6/1982
1605904553-3701,S02_1982_PerformanceAtoZ_S (1).jpg,https://archive.org/download/198209PerformanceAtoZS/S02_1982_PerformanceAtoZ_S.jpg,1982.09 Performance A to Z - S: Aigars Kildiss,Aigars Kildiss,10/6/1982
1605904753-4111,T01_1982_PerformanceAtoZ_T.jpg,https://archive.org/download/198209PerformanceAtoZT/T01_1982_PerformanceAtoZ_T.jpg,1982.09 Performance A to Z - T: Paul Boyd,Paul Boyd,10/7/1982
1605904772-4151,U01_1982_PerformanceAtoZ_U.jpg,https://archive.org/download/198209PerformanceAtoZU/U01_1982_PerformanceAtoZ_U.jpg,1982.09 Performance A to Z - U: Eric Schmidt,Eric Schmidt,10/8/1982
1605905061-4954,V01_1982_PerformanceAtoZ_V (1).jpg,https://archive.org/download/198209PerformanceAtoZV/V01_1982_PerformanceAtoZ_V.jpg,1982.09 Performance A to Z - V: Carolee Schneemann,Carolee Schneemann,10/9/1982
1605905061-4956,V02_1982_PerformanceAtoZ_V.jpg,https://archive.org/download/198209PerformanceAtoZV/V02_1982_PerformanceAtoZ_V.jpg,1982.09 Performance A to Z - V: Carolee Schneemann,Carolee Schneemann,10/9/1982
1605905061-4958,V03_1982_PerformanceAtoZ_V.jpg,https://archive.org/download/198209PerformanceAtoZV/V03_1982_PerformanceAtoZ_V.jpg,1982.09 Performance A to Z - V: Carolee Schneemann,Carolee Schneemann,10/9/1982
1605904313-3160,W01_1982_PerformanceAtoZ_W.jpg,https://archive.org/download/198209PerformanceAtoZW/W01_1982_PerformanceAtoZ_W.jpg,1982.09 Performance A to Z - W: Stephen Paul Miller,Stephen Paul Miller,10/10/1982
1605904681-3950,X01_1982_PerformanceAtoZ_X.jpg,https://archive.org/download/198209PerformanceAtoZX/X01_1982_PerformanceAtoZ_X.jpg,1982.09 Performance A to Z - X: RL Seltman,RL Seltman,10/11/1982
1605904681-3952,X02_1982_PerformanceAtoZ_X.jpg,https://archive.org/download/198209PerformanceAtoZX/X02_1982_PerformanceAtoZ_X.jpg,1982.09 Performance A to Z - X: RL Seltman,RL Seltman,10/11/1982
1605904681-3954,X03_1982_PerformanceAtoZ_X.jpg,https://archive.org/download/198209PerformanceAtoZX/X03_1982_PerformanceAtoZ_X.jpg,1982.09 Performance A to Z - X: RL Seltman,RL Seltman,10/11/1982
1605904681-3956,X04_1982_PerformanceAtoZ_X.jpg,https://archive.org/download/198209PerformanceAtoZX/X04_1982_PerformanceAtoZ_X.jpg,1982.09 Performance A to Z - X: RL Seltman,RL Seltman,10/11/1982
1605905093-5046,Y01_1982_PerformanceAtoZ_Y.jpg,https://archive.org/download/198209PerformanceAtoZY/Y01_1982_PerformanceAtoZ_Y.jpg,1982.09 Performance A to Z - Y: Claire Fergusson,Claire Fergusson,10/12/1982
1605905093-5048,Y02_1982_PerformanceAtoZ_Y.jpg,https://archive.org/download/198209PerformanceAtoZY/Y02_1982_PerformanceAtoZ_Y.jpg,1982.09 Performance A to Z - Y: Claire Fergusson,Claire Fergusson,10/12/1982
1605904897-4474,Z01_1982_PerformanceAtoZ_Z.jpg,https://archive.org/download/198209PerformanceAtoZZ/Z01_1982_PerformanceAtoZ_Z.jpg,1982.09 Performance A to Z - Z: Horizontal Vertical Band,Horizontal Vertical Band,10/13/1982
1605904897-4476,Z02_1982_PerformanceAtoZ_Z.jpg,https://archive.org/download/198209PerformanceAtoZZ/Z02_1982_PerformanceAtoZ_Z.jpg,1982.09 Performance A to Z - Z: Horizontal Vertical Band,Horizontal Vertical Band,10/13/1982
1605904897-4478,Z03_1982_PerformanceAtoZ_Z (1).jpg,https://archive.org/download/198209PerformanceAtoZZ/Z03_1982_PerformanceAtoZ_Z.jpg,1982.09 Performance A to Z - Z: Horizontal Vertical Band,Horizontal Vertical Band,10/13/1982
1605904897-4480,Z04_1982_PerformanceAtoZ_Z (1).jpg,https://archive.org/download/198209PerformanceAtoZZ/Z04_1982_PerformanceAtoZ_Z.jpg,1982.09 Performance A to Z - Z: Horizontal Vertical Band,Horizontal Vertical Band,10/13/1982
1605904897-4482,Z05_1982_PerformanceAtoZ_Z (1).jpg,https://archive.org/download/198209PerformanceAtoZZ/Z05_1982_PerformanceAtoZ_Z.jpg,1982.09 Performance A to Z - Z: Horizontal Vertical Band,Horizontal Vertical Band,10/13/1982
1605904547-3680,1984.10_Mirror%20Works_1.jpg,https://archive.org/download/198404MirrorWorksExhibitionPhotos/1984.10_Mirror%20Works_1.jpg,"1984.04_Mirror Works (010.1984), Exhibition Photos",Howard Rosenthal,4/1/1984
1605904547-3682,1984.10_Mirror%20Works_2.jpg,https://archive.org/download/198404MirrorWorksExhibitionPhotos/1984.10_Mirror%20Works_2.jpg,"1984.04_Mirror Works (010.1984), Exhibition Photos",Howard Rosenthal,4/1/1984
1605904547-3684,1984.10_Mirror%20Works_3.jpg,https://archive.org/download/198404MirrorWorksExhibitionPhotos/1984.10_Mirror%20Works_3.jpg,"1984.04_Mirror Works (010.1984), Exhibition Photos",Howard Rosenthal,4/1/1984
1605904547-3686,1984.10_Mirror%20Works_4.jpg,https://archive.org/download/198404MirrorWorksExhibitionPhotos/1984.10_Mirror%20Works_4.jpg,"1984.04_Mirror Works (010.1984), Exhibition Photos",Howard Rosenthal,4/1/1984
1605904547-3688,1984.10_Mirror%20Works_5.jpg,https://archive.org/download/198404MirrorWorksExhibitionPhotos/1984.10_Mirror%20Works_5.jpg,"1984.04_Mirror Works (010.1984), Exhibition Photos",Howard Rosenthal,4/1/1984
1605905088-5019,1984.11_Architecture%20and%20conciousness_1.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_1.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5021,1984.11_Architecture%20and%20conciousness_2.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_2.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5023,1984.11_Architecture%20and%20conciousness_3.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_3.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5025,1984.11_Architecture%20and%20conciousness_4.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_4.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5027,1984.11_Architecture%20and%20conciousness_5.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_5.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5029,1984.11_Architecture%20and%20conciousness_6.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_6.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5031,1984.11_Architecture%20and%20conciousness_7.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_7.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5033,1984.11_Architecture%20and%20conciousness_8.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_8.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605905088-5035,1984.11_Architecture%20and%20conciousness_9.jpg,https://archive.org/download/198405ArchitectureAndConciousnessExhibitionPhotos/1984.11_Architecture%20and%20conciousness_9.jpg,"1984.05_Architecture and Consciousness (011.1984), Exhibition Photos",Dan Coma,5/19/1984
1605904990-4746,1985.06_Independent%20Visions%20in%20Architecture_1.jpg,https://archive.org/download/198506IndependentVisionsInArchitectureExhibitionPhotos/1985.06_Independent%20Visions%20in%20Architecture_1.jpg,"1985.06_Independent Visions in Architecture (019.1985), Exhibition Photos","BA BA ARC, Dan Coma, Neil Denari, Steven Holl, Bill Lane, Kyong Park, SITE, Lebbeus Woods",6/6/1985
1605904990-4748,1985.06_Independent%20Visions%20in%20Architecture_2.jpg,https://archive.org/download/198506IndependentVisionsInArchitectureExhibitionPhotos/1985.06_Independent%20Visions%20in%20Architecture_2.jpg,"1985.06_Independent Visions in Architecture (019.1985), Exhibition Photos","BA BA ARC, Dan Coma, Neil Denari, Steven Holl, Bill Lane, Kyong Park, SITE, Lebbeus Woods",6/6/1985
1605904990-4750,1985.06_Independent%20Visions%20in%20Architecture_3.jpg,https://archive.org/download/198506IndependentVisionsInArchitectureExhibitionPhotos/1985.06_Independent%20Visions%20in%20Architecture_3.jpg,"1985.06_Independent Visions in Architecture (019.1985), Exhibition Photos","BA BA ARC, Dan Coma, Neil Denari, Steven Holl, Bill Lane, Kyong Park, SITE, Lebbeus Woods",6/6/1985
1605904990-4752,1985.06_Independent%20Visions%20in%20Architecture_4.jpg,https://archive.org/download/198506IndependentVisionsInArchitectureExhibitionPhotos/1985.06_Independent%20Visions%20in%20Architecture_4.jpg,"1985.06_Independent Visions in Architecture (019.1985), Exhibition Photos","BA BA ARC, Dan Coma, Neil Denari, Steven Holl, Bill Lane, Kyong Park, SITE, Lebbeus Woods",6/6/1985
